Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit,Return_Status
ORD-102394,2024-12-07,2024-12-11,CUST-1163,PROD-304,Home & Kitchen,Cookware,5,45463.77,0.09,-2049.39,No
ORD-102395,2024-01-18,2024-01-21,CUST-1138,PROD-218,Fashion,Footwear,4,9255.41,0.29,1696.58,Yes
ORD-102396,2024-12-25,2024-12-29,CUST-1276,PROD-458,Beauty,Skincare,5,29282.64,0.26,-2450.26,Yes
ORD-102397,2023-08-22,2023-08-25,CUST-1251,PROD-478,Fashion,Footwear,4,27834.53,0.26,5364.49,No
ORD-102398,2024-05-23,2024-05-26,CUST-1038,PROD-324,Books,Education,2,49554.44,0.03,6091.05,No
ORD-102399,2024-09-02,2024-09-04,CUST-1181,PROD-308,Fashion,Men Clothing,3,18532.15,0.16,4417.05,No
ORD-102400,2024-04-04,2024-04-09,CUST-1210,PROD-245,Fashion,Men Clothing,4,14103.26,0.12,-572.82,No
ORD-102401,2023-10-07,2023-10-10,CUST-1012,PROD-495,Beauty,Skincare,2,20340.87,0.25,-688.67,No
ORD-102402,2023-10-14,2023-10-18,CUST-1193,PROD-210,Home & Kitchen,Cookware,4,15314.5,0.01,-753.86,No
ORD-102403,2024-12-04,2024-12-05,CUST-1254,PROD-440,Books,Fiction,3,40217.37,0.04,9562.7,No
ORD-102404,2024-04-20,2024-04-22,CUST-1106,PROD-249,Books,Fiction,1,34059.77,0.14,1468.36,No
ORD-102405,2024-06-22,2024-06-27,CUST-1100,PROD-396,Books,Fiction,5,34560.51,0.03,6248.64,Yes
ORD-102406,2024-08-15,2024-08-19,CUST-1154,PROD-261,Electronics,Mobile,4,4804.45,0.05,1113.87,No
ORD-102407,2024-06-17,2024-06-20,CUST-1096,PROD-231,Home & Kitchen,Cookware,2,18091.23,0.15,-1691.8,No
ORD-102408,2024-05-21,2024-05-23,CUST-1083,PROD-406,Beauty,Skincare,1,25753.28,0.05,4348.61,No
ORD-102409,2024-07-05,2024-07-10,CUST-1069,PROD-207,Home & Kitchen,Decor,4,2203.51,0.11,-5.31,No
ORD-102410,2023-06-27,2023-06-28,CUST-1183,PROD-206,Books,Education,5,16978.61,0.17,-1488.09,No
ORD-102411,2024-04-29,2024-05-01,CUST-1232,PROD-228,Fashion,Footwear,2,41514.08,0.21,4862.17,No
ORD-102412,2023-04-12,2023-04-14,CUST-1181,PROD-245,Electronics,Smartwatch,4,21962.22,0.04,4310.07,No
ORD-102413,2024-06-27,2024-06-30,CUST-1188,PROD-453,Fashion,Men Clothing,1,41032.47,0.16,-7.62,No
ORD-102414,2024-03-21,2024-03-26,CUST-1241,PROD-274,Beauty,Makeup,3,44574.68,0.29,2199.87,No
ORD-102415,2023-04-11,2023-04-12,CUST-1055,PROD-436,Fashion,Women Clothing,3,12817.53,0.14,2471.98,No
ORD-102416,2024-08-11,2024-08-16,CUST-1125,PROD-221,Beauty,Skincare,1,32462.16,0.24,-647.84,No
ORD-102417,2024-06-19,2024-06-22,CUST-1123,PROD-385,Books,Fiction,2,11399.38,0.09,2753.65,No
ORD-102418,2023-06-03,2023-06-05,CUST-1234,PROD-468,Books,Education,4,30571.64,0.04,2111.39,No
ORD-102419,2024-05-06,2024-05-11,CUST-1060,PROD-308,Books,Education,3,38379.8,0.24,6366.45,No
ORD-102420,2024-12-26,2024-12-30,CUST-1167,PROD-246,Fashion,Footwear,4,21621.02,0.09,-984.41,No
ORD-102421,2024-06-07,2024-06-09,CUST-1142,PROD-371,Books,Fiction,1,12128.61,0.03,357.66,Yes
ORD-102422,2023-04-14,2023-04-17,CUST-1299,PROD-391,Fashion,Women Clothing,1,875.13,0.01,58.9,No
ORD-102423,2024-09-02,2024-09-06,CUST-1011,PROD-252,Beauty,Skincare,3,15503.09,0.01,406.8,Yes
ORD-102424,2023-06-27,2023-07-01,CUST-1198,PROD-308,Electronics,Smartwatch,5,46082.44,0.17,-3473.64,No
ORD-102425,2023-11-18,2023-11-20,CUST-1135,PROD-372,Fashion,Men Clothing,2,35343.81,0.21,8786.76,No
ORD-102426,2024-03-30,2024-03-31,CUST-1126,PROD-310,Beauty,Skincare,1,47296.68,0.09,10572.86,No
ORD-102427,2023-05-09,2023-05-13,CUST-1057,PROD-455,Books,Fiction,3,27256.93,0.21,6126.97,No
ORD-102428,2024-12-13,2024-12-18,CUST-1196,PROD-443,Fashion,Footwear,3,38873.02,0.09,1967.94,No
ORD-102429,2023-12-02,2023-12-05,CUST-1144,PROD-317,Fashion,Women Clothing,5,33030.41,0.02,4050.02,No
ORD-102430,2024-04-24,2024-04-27,CUST-1155,PROD-222,Fashion,Men Clothing,3,37877.49,0.1,-1574.82,No
ORD-102431,2024-07-27,2024-08-01,CUST-1232,PROD-262,Books,Fiction,5,33067.9,0.14,5449.02,No
ORD-102432,2024-06-09,2024-06-14,CUST-1059,PROD-476,Electronics,Headphones,3,32654.76,0.18,183.69,Yes
ORD-102433,2024-01-04,2024-01-08,CUST-1076,PROD-339,Fashion,Footwear,1,45177.39,0.16,-3041.24,No
ORD-102434,2024-08-31,2024-09-04,CUST-1051,PROD-483,Home & Kitchen,Cookware,1,1579.91,0.25,-86.18,Yes
ORD-102435,2023-09-22,2023-09-25,CUST-1102,PROD-356,Fashion,Men Clothing,3,39151.16,0.17,6963.07,No
ORD-102436,2024-02-19,2024-02-24,CUST-1017,PROD-474,Beauty,Skincare,4,28359.36,0.27,-2306.63,No
ORD-102437,2023-07-02,2023-07-06,CUST-1218,PROD-309,Beauty,Skincare,5,8400.11,0.09,633.65,Yes
ORD-102438,2023-06-28,2023-06-29,CUST-1215,PROD-239,Home & Kitchen,Decor,3,37952.27,0.18,7118.31,Yes
ORD-102439,2024-10-13,2024-10-15,CUST-1271,PROD-279,Electronics,Laptop,3,26860.11,0.04,3617.53,No
ORD-102440,2024-02-02,2024-02-03,CUST-1093,PROD-250,Beauty,Skincare,2,32214.47,0.1,3319.08,No
ORD-102441,2023-05-19,2023-05-23,CUST-1209,PROD-278,Books,Education,2,12518.57,0.05,3020.36,No
ORD-102442,2024-12-27,2024-12-31,CUST-1236,PROD-245,Books,Education,3,18985.23,0.2,952.17,No
ORD-102443,2023-02-05,2023-02-08,CUST-1010,PROD-329,Beauty,Skincare,4,14940.42,0.15,-1429.69,No
ORD-102444,2023-12-15,2023-12-18,CUST-1289,PROD-282,Books,Education,2,18791.96,0.17,48.62,No
ORD-102445,2023-05-05,2023-05-09,CUST-1125,PROD-433,Fashion,Footwear,2,28309.57,0.02,2900.16,Yes
ORD-102446,2023-07-04,2023-07-07,CUST-1291,PROD-267,Books,Education,2,22746.04,0.01,5433.17,Yes
ORD-102447,2024-08-22,2024-08-23,CUST-1275,PROD-411,Fashion,Footwear,4,48152.78,0.25,5682.52,No
ORD-102448,2023-12-18,2023-12-20,CUST-1196,PROD-303,Beauty,Skincare,3,412.93,0.23,-12.74,No
ORD-102449,2023-05-07,2023-05-08,CUST-1233,PROD-294,Electronics,Mobile,2,3970.94,0.28,-329.66,Yes
ORD-102450,2024-05-25,2024-05-27,CUST-1186,PROD-335,Fashion,Women Clothing,5,24542.39,0.06,1334.12,No
ORD-102451,2023-06-12,2023-06-14,CUST-1102,PROD-413,Electronics,Headphones,3,22368.89,0.08,606.7,No
ORD-102452,2023-12-19,2023-12-20,CUST-1256,PROD-242,Books,Education,3,14916.44,0.12,-454.22,Yes
ORD-102453,2024-10-13,2024-10-14,CUST-1069,PROD-382,Fashion,Men Clothing,2,680.93,0.07,-47.0,Yes
ORD-102454,2024-12-24,2024-12-25,CUST-1249,PROD-324,Fashion,Women Clothing,5,41167.01,0.2,270.11,Yes
ORD-102455,2023-04-20,2023-04-25,CUST-1120,PROD-298,Beauty,Skincare,4,42783.72,0.24,-4138.7,No
ORD-102456,2024-10-24,2024-10-28,CUST-1247,PROD-389,Books,Fiction,5,28700.0,0.07,-2165.87,No
ORD-102457,2023-10-14,2023-10-17,CUST-1039,PROD-201,Home & Kitchen,Furniture,2,12412.65,0.27,3007.95,No
ORD-102458,2023-05-29,2023-05-30,CUST-1225,PROD-455,Books,Education,5,16303.93,0.27,-859.22,No
ORD-102459,2023-02-18,2023-02-22,CUST-1120,PROD-409,Fashion,Women Clothing,3,20463.47,0.12,3244.92,No
ORD-102460,2024-10-27,2024-11-01,CUST-1101,PROD-385,Electronics,Smartwatch,3,20092.22,0.2,-1618.63,No
ORD-102461,2024-12-25,2024-12-30,CUST-1178,PROD-376,Books,Fiction,2,16875.94,0.11,727.77,Yes
ORD-102462,2024-10-18,2024-10-21,CUST-1176,PROD-250,Beauty,Skincare,5,29310.04,0.04,695.08,Yes
ORD-102463,2024-06-14,2024-06-16,CUST-1247,PROD-416,Electronics,Mobile,2,41144.61,0.02,9893.37,No
ORD-102464,2024-02-16,2024-02-19,CUST-1073,PROD-264,Home & Kitchen,Furniture,3,912.9,0.22,221.16,Yes
ORD-102465,2023-11-12,2023-11-14,CUST-1294,PROD-235,Books,Fiction,5,46419.6,0.13,4356.86,No
ORD-102466,2023-03-31,2023-04-02,CUST-1298,PROD-326,Fashion,Men Clothing,5,40640.51,0.08,6992.25,No
ORD-102467,2023-03-14,2023-03-18,CUST-1040,PROD-383,Fashion,Men Clothing,2,33835.67,0.11,-2967.59,No
ORD-102468,2023-03-08,2023-03-09,CUST-1076,PROD-339,Fashion,Footwear,4,8495.96,0.14,435.8,Yes
ORD-102469,2023-02-21,2023-02-24,CUST-1008,PROD-221,Beauty,Makeup,5,1138.73,0.28,-51.67,No
ORD-102470,2023-10-07,2023-10-12,CUST-1174,PROD-273,Electronics,Mobile,2,12270.91,0.12,892.7,Yes
ORD-102471,2024-06-10,2024-06-15,CUST-1111,PROD-293,Home & Kitchen,Decor,4,34499.47,0.13,7722.49,No
ORD-102472,2023-06-06,2023-06-08,CUST-1058,PROD-213,Home & Kitchen,Furniture,4,16021.51,0.21,1840.55,Yes
ORD-102473,2024-06-03,2024-06-07,CUST-1292,PROD-474,Beauty,Makeup,3,7937.93,0.24,-738.1,No
ORD-102474,2023-01-12,2023-01-17,CUST-1038,PROD-207,Beauty,Skincare,3,25951.09,0.22,1863.73,No
ORD-102475,2024-09-06,2024-09-07,CUST-1157,PROD-337,Books,Education,5,13401.64,0.25,1378.68,No
ORD-102476,2024-05-23,2024-05-27,CUST-1127,PROD-266,Fashion,Footwear,5,1944.59,0.22,-178.12,No
ORD-102477,2023-08-14,2023-08-15,CUST-1156,PROD-416,Home & Kitchen,Furniture,1,33258.09,0.25,1935.89,No
ORD-102478,2023-12-26,2023-12-28,CUST-1230,PROD-347,Electronics,Laptop,5,38678.13,0.15,604.07,No
ORD-102479,2023-09-06,2023-09-11,CUST-1198,PROD-284,Books,Fiction,3,37043.38,0.11,-2283.33,No
ORD-102480,2024-12-08,2024-12-11,CUST-1203,PROD-212,Home & Kitchen,Decor,2,10241.84,0.19,-654.94,No
ORD-102481,2024-10-27,2024-10-29,CUST-1290,PROD-233,Home & Kitchen,Furniture,3,20233.98,0.15,2554.97,No
ORD-102482,2024-04-16,2024-04-17,CUST-1171,PROD-264,Fashion,Footwear,5,27768.44,0.11,5134.47,No
ORD-102483,2024-11-05,2024-11-09,CUST-1233,PROD-251,Books,Education,2,14506.3,0.15,201.16,Yes
ORD-102484,2024-08-17,2024-08-22,CUST-1041,PROD-230,Books,Education,5,27282.64,0.21,1414.95,No
ORD-102485,2023-04-15,2023-04-16,CUST-1156,PROD-492,Fashion,Footwear,4,15247.62,0.24,-847.89,No
ORD-102486,2023-08-23,2023-08-25,CUST-1093,PROD-347,Beauty,Skincare,4,3507.48,0.05,497.39,No
ORD-102487,2023-03-22,2023-03-23,CUST-1251,PROD-223,Electronics,Headphones,2,32330.59,0.06,2135.83,No
ORD-102488,2023-03-15,2023-03-20,CUST-1240,PROD-476,Books,Fiction,5,41003.08,0.28,-3703.22,Yes
ORD-102489,2024-05-07,2024-05-10,CUST-1268,PROD-497,Home & Kitchen,Cookware,3,14699.66,0.25,488.01,Yes
ORD-102490,2023-04-28,2023-04-29,CUST-1214,PROD-337,Fashion,Footwear,1,27961.83,0.19,2001.58,No
ORD-102491,2024-07-19,2024-07-24,CUST-1268,PROD-449,Home & Kitchen,Decor,5,23869.55,0.1,4021.29,No
ORD-102492,2023-01-11,2023-01-12,CUST-1205,PROD-377,Fashion,Women Clothing,5,22683.87,0.26,3650.02,No
ORD-102493,2024-01-06,2024-01-10,CUST-1270,PROD-384,Electronics,Headphones,3,40354.41,0.23,-3056.27,No
ORD-102494,2024-04-05,2024-04-10,CUST-1171,PROD-268,Fashion,Women Clothing,1,36571.49,0.18,-1333.72,No
ORD-102495,2023-09-18,2023-09-20,CUST-1061,PROD-464,Home & Kitchen,Furniture,2,38234.16,0.26,9449.99,No
ORD-102496,2023-05-16,2023-05-20,CUST-1122,PROD-450,Fashion,Women Clothing,1,2536.93,0.26,547.34,No
ORD-102497,2023-12-29,2023-12-31,CUST-1125,PROD-320,Books,Fiction,3,23689.28,0.22,3488.2,No
ORD-102498,2024-10-14,2024-10-16,CUST-1122,PROD-450,Fashion,Women Clothing,5,28147.57,0.18,406.09,No
ORD-102499,2023-12-07,2023-12-11,CUST-1125,PROD-216,Home & Kitchen,Cookware,4,11726.24,0.15,2053.54,No
ORD-102500,2024-06-02,2024-06-04,CUST-1027,PROD-364,Home & Kitchen,Cookware,5,29901.13,0.07,1190.06,No
ORD-102501,2024-09-18,2024-09-19,CUST-1287,PROD-270,Electronics,Headphones,1,36646.71,0.1,5697.73,No
ORD-102502,2023-12-15,2023-12-18,CUST-1239,PROD-283,Electronics,Headphones,4,45252.97,0.2,5122.03,No
ORD-102503,2024-04-11,2024-04-14,CUST-1249,PROD-302,Books,Education,2,11084.29,0.0,2757.4,Yes
ORD-102504,2023-04-11,2023-04-16,CUST-1156,PROD-383,Beauty,Makeup,1,17545.6,0.15,-1232.62,Yes
ORD-102505,2023-12-09,2023-12-14,CUST-1187,PROD-319,Fashion,Footwear,1,18614.93,0.27,2569.51,No
ORD-102506,2024-02-14,2024-02-17,CUST-1190,PROD-253,Fashion,Women Clothing,3,17334.71,0.18,2167.09,No
ORD-102507,2023-12-04,2023-12-06,CUST-1022,PROD-389,Electronics,Laptop,4,7729.95,0.07,107.79,Yes
ORD-102508,2024-12-22,2024-12-27,CUST-1278,PROD-222,Beauty,Makeup,2,10994.12,0.13,-899.77,No
ORD-102509,2023-07-07,2023-07-12,CUST-1266,PROD-239,Books,Fiction,2,36451.35,0.27,8248.99,No
ORD-102510,2024-04-26,2024-04-28,CUST-1083,PROD-385,Electronics,Headphones,3,4719.81,0.13,145.06,Yes
ORD-102511,2023-12-29,2024-01-03,CUST-1148,PROD-307,Books,Fiction,4,30061.79,0.2,-2215.0,Yes
ORD-102512,2024-07-25,2024-07-30,CUST-1185,PROD-277,Home & Kitchen,Decor,2,13903.61,0.07,1256.78,No
ORD-102513,2024-09-08,2024-09-12,CUST-1173,PROD-392,Home & Kitchen,Cookware,2,12234.45,0.2,-356.57,No
ORD-102514,2024-08-24,2024-08-27,CUST-1249,PROD-268,Home & Kitchen,Decor,1,44105.38,0.08,6045.16,Yes
ORD-102515,2023-07-24,2023-07-27,CUST-1184,PROD-473,Electronics,Smartwatch,3,21950.11,0.26,2059.63,Yes
ORD-102516,2023-11-30,2023-12-04,CUST-1196,PROD-361,Electronics,Smartwatch,1,30361.1,0.25,4666.04,No
ORD-102517,2023-01-27,2023-01-31,CUST-1010,PROD-298,Home & Kitchen,Cookware,3,8978.24,0.16,-852.55,No
ORD-102518,2023-08-20,2023-08-24,CUST-1179,PROD-442,Electronics,Smartwatch,2,29817.07,0.06,-2113.96,No
ORD-102519,2023-09-28,2023-09-30,CUST-1229,PROD-229,Electronics,Laptop,5,5148.22,0.07,-35.84,No
ORD-102520,2024-07-24,2024-07-27,CUST-1099,PROD-253,Fashion,Men Clothing,1,42553.25,0.18,-4178.19,No
ORD-102521,2024-12-20,2024-12-24,CUST-1094,PROD-355,Fashion,Men Clothing,4,28815.42,0.03,3868.46,No
ORD-102522,2023-05-30,2023-06-02,CUST-1105,PROD-356,Fashion,Footwear,2,49631.49,0.2,-1630.57,Yes
ORD-102523,2024-03-06,2024-03-08,CUST-1169,PROD-220,Fashion,Men Clothing,1,40264.1,0.02,-1195.53,No
ORD-102524,2023-07-02,2023-07-05,CUST-1179,PROD-277,Beauty,Skincare,2,4508.48,0.1,73.2,No
ORD-102525,2024-05-15,2024-05-16,CUST-1273,PROD-413,Books,Fiction,2,917.51,0.03,-83.89,No
ORD-102526,2023-01-14,2023-01-19,CUST-1256,PROD-374,Beauty,Makeup,4,35280.21,0.06,8294.13,No
ORD-102527,2023-04-28,2023-05-02,CUST-1182,PROD-361,Fashion,Women Clothing,3,10183.16,0.1,888.77,Yes
ORD-102528,2023-01-21,2023-01-25,CUST-1044,PROD-283,Books,Fiction,3,9835.42,0.06,2165.46,No
ORD-102529,2024-10-21,2024-10-22,CUST-1235,PROD-335,Beauty,Makeup,4,6367.98,0.26,1035.74,No
ORD-102530,2024-07-11,2024-07-12,CUST-1193,PROD-376,Books,Fiction,5,28726.71,0.06,5700.65,No
ORD-102531,2023-02-06,2023-02-08,CUST-1277,PROD-361,Electronics,Headphones,5,37503.79,0.16,-915.43,No
ORD-102532,2023-12-19,2023-12-24,CUST-1266,PROD-362,Home & Kitchen,Decor,2,20502.16,0.23,1047.08,No
ORD-102533,2024-08-29,2024-09-01,CUST-1282,PROD-202,Home & Kitchen,Decor,5,42994.3,0.0,5362.37,Yes
ORD-102534,2024-09-06,2024-09-08,CUST-1197,PROD-387,Fashion,Women Clothing,2,24173.06,0.09,-2057.83,No
ORD-102535,2023-09-20,2023-09-23,CUST-1049,PROD-236,Home & Kitchen,Furniture,3,30411.18,0.1,-2868.65,No
ORD-102536,2023-10-26,2023-10-29,CUST-1288,PROD-379,Books,Education,5,17987.8,0.14,-1731.65,No
ORD-102537,2023-07-04,2023-07-07,CUST-1143,PROD-235,Home & Kitchen,Cookware,1,44613.93,0.05,9899.88,Yes
ORD-102538,2023-07-01,2023-07-04,CUST-1050,PROD-205,Beauty,Skincare,3,15926.62,0.08,3326.57,No
ORD-102539,2023-06-03,2023-06-04,CUST-1193,PROD-252,Electronics,Smartwatch,2,47831.53,0.28,-1855.17,No
ORD-102540,2023-12-31,2024-01-03,CUST-1083,PROD-291,Beauty,Makeup,3,14765.95,0.07,952.71,No
ORD-102541,2024-06-08,2024-06-10,CUST-1065,PROD-336,Beauty,Makeup,1,1160.62,0.12,-47.18,No
ORD-102542,2023-05-29,2023-06-01,CUST-1135,PROD-335,Home & Kitchen,Decor,5,49460.64,0.04,7447.77,No
ORD-102543,2024-10-11,2024-10-14,CUST-1009,PROD-477,Fashion,Footwear,1,22792.83,0.02,3131.02,No
ORD-102544,2023-08-03,2023-08-08,CUST-1038,PROD-408,Beauty,Skincare,1,34369.3,0.29,-2647.84,No
ORD-102545,2024-10-07,2024-10-09,CUST-1185,PROD-284,Home & Kitchen,Furniture,1,12794.53,0.18,-907.05,No
ORD-102546,2024-01-12,2024-01-14,CUST-1141,PROD-259,Books,Fiction,4,14360.51,0.07,1078.5,No
ORD-102547,2024-12-17,2024-12-19,CUST-1107,PROD-338,Electronics,Mobile,4,40173.62,0.19,3083.29,Yes
ORD-102548,2023-12-16,2023-12-21,CUST-1000,PROD-361,Home & Kitchen,Decor,5,6952.92,0.14,1073.79,No
ORD-102549,2023-08-31,2023-09-03,CUST-1203,PROD-258,Beauty,Makeup,2,49088.46,0.05,11188.72,No
ORD-102550,2023-01-22,2023-01-26,CUST-1247,PROD-253,Books,Education,3,1019.59,0.24,197.14,No
ORD-102551,2024-09-28,2024-09-30,CUST-1145,PROD-380,Home & Kitchen,Decor,2,19860.78,0.26,-67.41,No
ORD-102552,2024-10-14,2024-10-15,CUST-1234,PROD-210,Beauty,Makeup,4,43344.7,0.29,3020.2,No
ORD-102553,2024-08-26,2024-08-29,CUST-1255,PROD-295,Electronics,Smartwatch,2,4644.02,0.13,32.41,Yes
ORD-102554,2024-12-19,2024-12-21,CUST-1235,PROD-394,Electronics,Headphones,4,40419.25,0.23,3595.64,Yes
ORD-102555,2023-06-18,2023-06-23,CUST-1266,PROD-327,Books,Fiction,3,41186.8,0.1,9764.21,No
ORD-102556,2024-05-05,2024-05-08,CUST-1288,PROD-421,Books,Fiction,4,7059.59,0.16,-54.18,Yes
ORD-102557,2024-10-07,2024-10-09,CUST-1040,PROD-311,Books,Education,2,4553.6,0.13,729.69,No
ORD-102558,2024-07-07,2024-07-09,CUST-1126,PROD-382,Books,Education,5,3199.09,0.04,8.55,No
ORD-102559,2023-04-03,2023-04-05,CUST-1135,PROD-410,Beauty,Skincare,5,7575.15,0.23,1154.71,No
ORD-102560,2024-05-29,2024-06-02,CUST-1204,PROD-259,Electronics,Smartwatch,3,20929.83,0.17,4481.78,Yes
ORD-102561,2024-10-13,2024-10-17,CUST-1035,PROD-349,Fashion,Men Clothing,2,2320.21,0.06,-221.67,No
ORD-102562,2023-06-28,2023-06-30,CUST-1046,PROD-287,Electronics,Mobile,2,20194.04,0.01,3774.84,No
ORD-102563,2023-12-05,2023-12-08,CUST-1194,PROD-473,Home & Kitchen,Furniture,4,39277.91,0.07,1320.01,Yes
ORD-102564,2024-08-10,2024-08-13,CUST-1255,PROD-313,Beauty,Makeup,3,17009.54,0.2,1350.45,No
ORD-102565,2024-09-22,2024-09-25,CUST-1005,PROD-292,Beauty,Makeup,2,23317.1,0.2,4893.67,No
ORD-102566,2023-03-26,2023-03-30,CUST-1264,PROD-284,Books,Education,2,1931.62,0.14,238.67,Yes
ORD-102567,2023-08-13,2023-08-15,CUST-1099,PROD-439,Beauty,Makeup,5,10655.6,0.1,2420.57,No
ORD-102568,2023-12-22,2023-12-25,CUST-1099,PROD-257,Fashion,Footwear,1,37643.88,0.3,-1037.05,No
ORD-102569,2023-10-27,2023-10-29,CUST-1257,PROD-226,Home & Kitchen,Decor,2,10201.72,0.08,-806.91,No
ORD-102570,2023-08-30,2023-08-31,CUST-1092,PROD-419,Electronics,Laptop,5,33495.1,0.21,566.4,No
ORD-102571,2023-07-17,2023-07-18,CUST-1261,PROD-203,Beauty,Skincare,4,23559.89,0.27,-492.06,Yes
ORD-102572,2024-05-06,2024-05-07,CUST-1248,PROD-342,Beauty,Makeup,4,17859.24,0.22,1682.13,Yes
ORD-102573,2024-08-04,2024-08-06,CUST-1240,PROD-310,Home & Kitchen,Decor,4,20440.88,0.17,3525.74,No
ORD-102574,2024-06-08,2024-06-11,CUST-1235,PROD-458,Fashion,Footwear,2,6288.01,0.21,650.67,No
ORD-102575,2024-07-29,2024-08-02,CUST-1109,PROD-324,Fashion,Women Clothing,2,46341.27,0.13,208.94,No
ORD-102576,2024-05-03,2024-05-07,CUST-1150,PROD-499,Electronics,Headphones,5,7572.78,0.05,1687.01,No
ORD-102577,2024-04-22,2024-04-23,CUST-1114,PROD-269,Beauty,Makeup,5,46103.29,0.02,10593.31,No
ORD-102578,2023-01-24,2023-01-26,CUST-1279,PROD-206,Home & Kitchen,Cookware,3,9377.07,0.03,-134.24,No
ORD-102579,2024-09-20,2024-09-21,CUST-1256,PROD-221,Fashion,Women Clothing,2,41364.45,0.24,4839.97,Yes
ORD-102580,2023-06-04,2023-06-09,CUST-1225,PROD-279,Home & Kitchen,Cookware,2,5238.4,0.17,197.09,Yes
ORD-102581,2023-02-26,2023-02-27,CUST-1096,PROD-324,Beauty,Skincare,5,15844.15,0.25,1155.97,No
ORD-102582,2024-08-30,2024-09-02,CUST-1235,PROD-263,Electronics,Laptop,4,11190.34,0.28,853.85,No
ORD-102583,2023-07-06,2023-07-07,CUST-1281,PROD-278,Home & Kitchen,Cookware,5,25700.55,0.07,-2188.58,No
ORD-102584,2024-07-24,2024-07-26,CUST-1131,PROD-441,Books,Education,3,49910.88,0.29,10823.64,No
ORD-102585,2023-10-10,2023-10-12,CUST-1015,PROD-436,Home & Kitchen,Cookware,1,37675.15,0.22,2732.07,No
ORD-102586,2024-11-17,2024-11-18,CUST-1143,PROD-367,Books,Education,1,24579.69,0.1,-2192.53,No
ORD-102587,2023-08-11,2023-08-16,CUST-1251,PROD-445,Fashion,Men Clothing,3,10484.51,0.27,1305.33,Yes
ORD-102588,2024-06-03,2024-06-05,CUST-1126,PROD-485,Home & Kitchen,Decor,5,25365.87,0.23,3714.22,Yes
ORD-102589,2023-08-30,2023-09-03,CUST-1049,PROD-383,Home & Kitchen,Cookware,1,49260.77,0.21,2815.13,No
ORD-102590,2023-11-24,2023-11-29,CUST-1025,PROD-206,Fashion,Footwear,4,20279.64,0.11,501.36,No
ORD-102591,2023-05-27,2023-06-01,CUST-1275,PROD-304,Fashion,Women Clothing,5,49923.38,0.27,6353.65,No
ORD-102592,2024-08-10,2024-08-13,CUST-1006,PROD-353,Beauty,Makeup,3,35539.03,0.09,877.65,No
ORD-102593,2024-09-17,2024-09-22,CUST-1036,PROD-319,Electronics,Laptop,1,7970.67,0.24,463.33,No
ORD-102594,2023-12-13,2023-12-16,CUST-1204,PROD-206,Fashion,Women Clothing,4,31293.97,0.1,7384.06,No
ORD-102595,2023-10-10,2023-10-11,CUST-1203,PROD-331,Books,Education,2,17081.1,0.14,-1493.01,No
ORD-102596,2023-07-11,2023-07-12,CUST-1082,PROD-356,Books,Fiction,4,29913.06,0.17,3041.25,No
ORD-102597,2023-04-27,2023-04-28,CUST-1095,PROD-369,Fashion,Men Clothing,2,29268.56,0.26,-1784.84,No
ORD-102598,2023-02-07,2023-02-08,CUST-1191,PROD-478,Books,Education,4,7233.74,0.2,152.94,No
ORD-102599,2023-12-30,2023-12-31,CUST-1154,PROD-210,Electronics,Headphones,1,35910.54,0.16,7479.29,No
ORD-102600,2023-08-05,2023-08-09,CUST-1070,PROD-307,Beauty,Makeup,3,29915.9,0.03,2898.89,No
ORD-102601,2023-11-27,2023-12-01,CUST-1118,PROD-464,Beauty,Makeup,2,34956.15,0.26,2932.78,No
ORD-102602,2023-02-25,2023-03-02,CUST-1067,PROD-237,Books,Education,5,40072.67,0.14,-1578.4,No
ORD-102603,2023-10-26,2023-10-28,CUST-1285,PROD-304,Books,Education,3,7729.24,0.04,284.82,No
ORD-102604,2023-02-01,2023-02-04,CUST-1244,PROD-209,Fashion,Men Clothing,1,37741.11,0.11,-2088.61,No
ORD-102605,2024-04-10,2024-04-15,CUST-1299,PROD-478,Home & Kitchen,Cookware,4,38732.23,0.28,8431.92,Yes
ORD-102606,2024-05-25,2024-05-26,CUST-1167,PROD-317,Fashion,Women Clothing,5,35962.98,0.28,8548.91,Yes
ORD-102607,2024-03-10,2024-03-14,CUST-1297,PROD-200,Home & Kitchen,Decor,2,39321.72,0.14,1162.38,No
ORD-102608,2024-05-13,2024-05-17,CUST-1298,PROD-495,Books,Fiction,1,24084.35,0.04,-5.33,No
ORD-102609,2023-10-13,2023-10-18,CUST-1060,PROD-364,Electronics,Smartwatch,3,35809.58,0.05,6512.43,No
ORD-102610,2024-12-08,2024-12-13,CUST-1285,PROD-427,Electronics,Smartwatch,3,36422.91,0.26,4705.25,No
ORD-102611,2024-10-02,2024-10-07,CUST-1295,PROD-399,Fashion,Men Clothing,5,38613.73,0.02,5320.76,No
ORD-102612,2024-02-10,2024-02-12,CUST-1060,PROD-410,Books,Education,4,18800.11,0.05,149.3,No
ORD-102613,2024-03-02,2024-03-03,CUST-1110,PROD-394,Fashion,Footwear,2,39432.85,0.06,-2125.52,No
ORD-102614,2024-03-03,2024-03-08,CUST-1120,PROD-334,Books,Education,1,42196.49,0.24,2479.92,No
